Cluster ID,confidence_score,,id,lon,geo_id,geowkt,lat,title,geo_source,title_source,name_parts,data_source,description
476,1.0,171,169,,,,,maks vozhyk,,Zylbercweig Lexicon,"{""given-name"": ""maks"", ""surname"": ""vozhyk""}",0,
477,1.0,172,170,,,,,reyzi vozhyk,,Zylbercweig Lexicon,"{""given-name"": ""reyzi"", ""surname"": ""vozhyk""}",0,
478,1.0,173,171,,,,,yekb vtshansky,,Zylbercweig Lexicon,"{""given-name"": ""yekb"", ""surname"": ""vtshansky""}",0,
479,1.0,174,172,,,,,veri votvynyk,,Zylbercweig Lexicon,"{""given-name"": ""beri"", ""surname"": ""votvynyk""}",0,
480,1.0,175,173,,,,,rbkh voyarsk,,Zylbercweig Lexicon,"{""given-name"": ""rbkh"", ""surname"": ""voyarsk""}",0,
481,1.0,176,174,,,,,ri voyarsky-vogart,,Zylbercweig Lexicon,"{""given-name"": ""ri"", ""surname"": ""voyarsky-vugrt""}",0,
482,1.0,177,175,,,,,zygmund voik,,Zylbercweig Lexicon,"{""primary-name"": ""voik"", ""given-name"": ""zygmund""}",0,
483,1.0,178,176,,,,,vmberger eydyshe drm studyo,,Zylbercweig Lexicon,"{""primary-name"": ""vmberger"", ""surname"": ""eydyshe"", ""professional-name"": ""drm studyo""}",0,
484,1.0,179,177,,,,,ven vonus,,Zylbercweig Lexicon,"{""primary-name"": ""ven vonus""}",0,
485,1.0,180,178,,,,,vontshe (abrhm rozeneid),,Zylbercweig Lexicon,"{""primary-name"": ""vontshe"", ""given-name"": ""abrhm"", ""alternative-name"": ""vontshe"", ""surname"": ""rozeneid""}",0,
187,0.68594694,181,179,,,,,yankev vannkov,,Zylbercweig Lexicon,"{""given-name"": ""yankev"", ""surname"": ""vannkov""}",0,
188,0.5904774,182,180,,,,,myshe vankov,,Zylbercweig Lexicon,"{""primary-name"": ""myshe vankov"", ""given-name"": ""myshe"", ""surname"": ""vankov""}",0,
486,1.0,183,181,,,,,hrn vastmsky,,Zylbercweig Lexicon,"{""primary-name"": ""vatmsky"", ""given-name"": ""hrn"", ""surname"": ""vastmsky""}",0,
487,1.0,184,182,,,,,myshe vsyn,,Zylbercweig Lexicon,"{""given-name"": ""myshe"", ""surname"": ""vsyn""}",0,
488,1.0,185,183,,,,,brhm vasiavsky,,Zylbercweig Lexicon,"{""given-name"": ""brhm"", ""surname"": ""vasiavsky""}",0,
489,1.0,186,184,,,,,ven vasenko,,Zylbercweig Lexicon,"{""primary-name"": ""ven vasenko"", ""surname"": ""basenko"", ""patronymic"": ""ven""}",0,
490,1.0,187,185,,,,,yankev vakov,,Zylbercweig Lexicon,"{""primary-name"": ""yankev"", ""surname"": ""vakov""}",0,
491,1.0,188,186,,,,,eiy vokman,,Zylbercweig Lexicon,"{""given-name"": ""eiy"", ""surname"": ""vokman""}",0,
492,1.0,189,187,,,,,iuys (ieyv) vokshytsky,,Zylbercweig Lexicon,"{""given-name"": ""iuys"", ""alternative-name"": ""ieyv"", ""surname"": ""vokshytsky""}",0,
493,1.0,190,188,,,,,veri (vardakyn) varodkyn,,Zylbercweig Lexicon,"{""given-name"": ""veri"", ""alternative-name"": ""vardkyn"", ""surname"": ""varodkyn""}",0,
494,1.0,191,189,,,,,sonya varodkyn,,Zylbercweig Lexicon,"{""given-name"": ""sonya"", ""surname"": ""varodkyn""}",0,
192,0.7305411,192,190,,,,,vn-tsby (pavei vrener) varotov,,Zylbercweig Lexicon,"{""given-name"": ""pavei"", ""alternative-name"": ""brener"", ""surname"": ""varotov"", ""patronymic"": ""bn-tsby""}",0,
495,1.0,193,191,,,,,yusf varondes,,Zylbercweig Lexicon,"{""given-name"": ""yusf"", ""surname"": ""varondes""}",0,
496,1.0,194,192,,,,,dud varats,,Zylbercweig Lexicon,"{""given-name"": ""dud"", ""surname"": ""varats""}",0,
497,1.0,195,193,,,,,sh (shmui verver) varver,,Zylbercweig Lexicon,"{""given-name"": ""shmui"", ""alternative-name"": ""berver"", ""surname"": ""varver"", ""acronym"": ""sh""}",0,
498,1.0,196,194,,,,,shimh vordyzhaner,,Zylbercweig Lexicon,"{""primary-name"": ""shimh vordyzhaner"", ""given-name"": ""shimh"", ""surname"": ""vordyzhaner""}",0,
499,1.0,197,195,,,,,zeiyk vardytshever,,Zylbercweig Lexicon,"{""given-name"": ""zeiyk"", ""nisba"": ""vardytshever""}",0,
500,1.0,198,196,,,,,voif varzei,,Zylbercweig Lexicon,"{""given-name"": ""voif"", ""surname"": ""varzei""}",0,
501,1.0,199,197,,,,,yren (dburh) vrtshevsk,,Zylbercweig Lexicon,"{""primary-name"": ""yren"", ""alternative-name"": ""dburh"", ""surname"": ""brtshevsk""}",0,
502,1.0,200,198,,,,,veri vrysv,,Zylbercweig Lexicon,"{""primary-name"": ""veri"", ""surname"": ""vrysv""}",0,
503,1.0,201,199,,,,,(vety konpaneyets ravynovytsh),,Zylbercweig Lexicon,"{""given-name"": ""vety"", ""surname"": ""ravynovytsh"", ""nisba"": ""konpaneyets""}",0,
504,1.0,202,200,,,,,rants (rym) voryts,,Zylbercweig Lexicon,"{""primary-name"": ""rants"", ""given-name"": ""rym"", ""alternative-name"": ""rym"", ""surname"": ""voryts""}",0,
505,1.0,203,201,,,,,kiara (druker) voryts,,Zylbercweig Lexicon,"{""given-name"": ""kiara"", ""alternative-name"": ""druker"", ""surname"": ""voryts""}",0,
506,1.0,204,202,,,,,voryshev,,Zylbercweig Lexicon,"{""primary-name"": ""voryshev"", ""nisba"": ""voryshev""}",0,
507,1.0,205,203,,,,,brhm varsei,,Zylbercweig Lexicon,"{""primary-name"": ""varsi"", ""given-name"": ""brhm""}",0,
508,1.0,206,204,,,,,iyz vrsk-ysher,,Zylbercweig Lexicon,"{""primary-name"": ""iyz"", ""surname"": ""vrsk-ysher""}",0,
509,1.0,207,205,,,,,maiya vrkvsk,,Zylbercweig Lexicon,"{""given-name"": ""maiya"", ""surname"": ""vrkvsk""}",0,
191,0.8404685,208,206,,,,,ben vasenko,,Zylbercweig Lexicon,"{""given-name"": ""ben"", ""surname"": ""vasenko""}",0,
510,1.0,209,207,,,,,iyz varsk-ysher,,Zylbercweig Lexicon,"{""given-name"": ""iyz"", ""surname"": ""varsk-ysher""}",0,
511,1.0,210,208,,,,,yshri varsky,,Zylbercweig Lexicon,"{""given-name"": ""yshri"", ""surname"": ""varsky""}",0,
512,1.0,211,209,,,,,shimh (beiioy) vdkhn,,Zylbercweig Lexicon,"{""given-name"": ""shimh"", ""alternative-name"": ""beiioy"", ""surname"": ""vdkhn""}",0,
513,1.0,212,210,,,,,vdkhnym-aktyorn,,Zylbercweig Lexicon,"{""professional-name"": ""bdkhnym""}",0,
514,1.0,213,211,,,,,vesy (vudnyk) vudanov,,Zylbercweig Lexicon,"{""given-name"": ""vesy"", ""alternative-name"": ""budnyk"", ""surname"": ""budanu""}",0,
185,0.57305145,214,212,,,,,yosi vudeysky,,Zylbercweig Lexicon,"{""given-name"": ""yosi"", ""surname"": ""budeysky""}",0,
515,1.0,215,213,,,,,myshe vudkyn,,Zylbercweig Lexicon,"{""given-name"": ""myshe"", ""surname"": ""budkyn""}",0,
516,1.0,216,214,,,,,tsyie (tsype mgyiner) vudkyn,,Zylbercweig Lexicon,"{""given-name"": ""tsyie"", ""alternative-name"": ""tsype"", ""surname"": ""budkyn""}",0,
517,1.0,217,215,,,,,khbi vuzgn,,Zylbercweig Lexicon,"{""primary-name"": ""khbi vuzgn"", ""nisba"": ""vuzgn""}",0,
140,0.7885822,218,216,,,,,yzydor vuzet,,Zylbercweig Lexicon,"{""given-name"": ""yzydor"", ""surname"": ""vuzet""}",0,
518,1.0,219,217,,,,,brhm voym,,Zylbercweig Lexicon,"{""given-name"": ""brhm"", ""surname"": ""voym""}",0,
519,1.0,220,218,,,,,iymikh voym,,Zylbercweig Lexicon,"{""primary-name"": ""iymikh voym"", ""given-name"": ""iymikh"", ""surname"": ""boym""}",0,
520,1.0,221,219,,,,,nna (khnh poiakovsk) voym,,Zylbercweig Lexicon,"{""primary-name"": ""nna"", ""given-name"": ""khnh"", ""alternative-name"": ""nna"", ""surname"": ""voym"", ""nisba"": ""poiakvsk""}",0,
521,1.0,222,220,,,,,ykhyi voym,,Zylbercweig Lexicon,"{""given-name"": ""ykhyi"", ""surname"": ""voym""}",0,
522,1.0,223,221,,,,,yhudh-ieyv voymvoi,,Zylbercweig Lexicon,"{""given-name"": ""yhudh-ieyv"", ""surname"": ""voymvoi""}",0,
3,0.88455963,224,222,,,,,ieyzer voyke,,Zylbercweig Lexicon,"{""given-name"": ""ieyzer"", ""surname"": ""voyke""}",0,
523,1.0,225,223,,,,,ntiy vukhvaid,,Zylbercweig Lexicon,"{""given-name"": ""nsiy"", ""surname"": ""bukhvaid""}",0,
524,1.0,226,224,,,,,yusf (vuikyn) vuiov,,Zylbercweig Lexicon,"{""given-name"": ""yusf"", ""alternative-name"": ""vuikyn"", ""surname"": ""vuiov""}",0,
525,1.0,227,225,,,,,goyrty vuiman,,Zylbercweig Lexicon,"{""given-name"": ""goyrty"", ""surname"": ""vuiman""}",0,
526,1.0,228,226,,,,,maks vuiman,,Zylbercweig Lexicon,"{""primary-name"": ""maks vuiman"", ""given-name"": ""maks"", ""surname"": ""vuiman""}",0,
527,1.0,229,227,,,,,brhm vuikyn,,Zylbercweig Lexicon,"{""given-name"": ""brhm"", ""surname"": ""vuikyn""}",0,
528,1.0,230,228,,,,,maks vukansky,,Zylbercweig Lexicon,"{""given-name"": ""maks"", ""surname"": ""bukansky""}",0,
529,1.0,231,229,,,,,yusf vuksenvoym,,Zylbercweig Lexicon,"{""given-name"": ""yusf"", ""surname"": ""buksenvoym""}",0,
530,1.0,232,230,,,,,brhm vukshteyn,,Zylbercweig Lexicon,"{""given-name"": ""brhm"", ""surname"": ""bukshteyn""}",0,
195,0.519612,233,231,,,,,kari (vtsii) vurovyk,,Zylbercweig Lexicon,"{""given-name"": ""kari"", ""alternative-name"": ""vtsii"", ""surname"": ""burovyk""}",0,
531,1.0,234,232,,,,,pskh vurshteyn,,Zylbercweig Lexicon,"{""given-name"": ""pskh"", ""surname"": ""burshteyn""}",0,
167,0.7980603,235,233,,,,,kheykeie vurshtyn,,Zylbercweig Lexicon,"{""given-name"": ""kheykeie"", ""surname"": ""burshtyn""}",0,
168,0.57305145,236,234,,,,,myna (haipern) vurshtyn,,Zylbercweig Lexicon,"{""given-name"": ""myna"", ""alternative-name"": ""haipern"", ""surname"": ""burshtyn""}",0,
532,1.0,237,235,,,,,mshh vurshtyn,,Zylbercweig Lexicon,"{""given-name"": ""mshh"", ""surname"": ""burshtyn""}",0,
533,1.0,238,236,,,,,mshh (mshhie) vurshtyn,,Zylbercweig Lexicon,"{""given-name"": ""mshh"", ""alternative-name"": ""mshhie"", ""surname"": ""burshtyn""}",0,
534,1.0,239,237,,,,,h vyaiyn,,Zylbercweig Lexicon,"{""surname"": ""vyiyn"", ""acronym"": "" h""}",0,
535,1.0,240,238,,,,,rozet (vyisttsky) vyaiys,,Zylbercweig Lexicon,"{""primary-name"": ""rozet"", ""alternative-name"": ""vyisttsky"", ""surname"": ""vyaiy""}",0,
536,1.0,241,239,,,,,khnh (rozentsveyg) vyaikovytsh,,Zylbercweig Lexicon,"{""given-name"": ""khnh"", ""alternative-name"": ""rozentsveyg"", ""surname"": ""vyaikovytsh""}",0,
537,1.0,242,240,,,,,yshri vyaikovytsh,,Zylbercweig Lexicon,"{""given-name"": ""yshri"", ""surname"": ""vyaikovytsh""}",0,
538,1.0,243,241,,,,,sender vyver,,Zylbercweig Lexicon,"{""given-name"": ""sender"", ""surname"": ""vyver""}",0,
539,1.0,244,242,,,,,heien vyda,,Zylbercweig Lexicon,"{""primary-name"": ""heien"", ""surname"": ""vyda""}",0,
4,0.58735096,245,243,,,,,ytshe v vyderman,,Zylbercweig Lexicon,"{""primary-name"": ""vyderman"", ""given-name"": ""ytshe"", ""surname"": ""vyderman"", ""honorific"": ""v""}",0,
540,1.0,246,244,,,,,soya vey,,Zylbercweig Lexicon,"{""given-name"": ""soya"", ""surname"": ""vey""}",0,
541,1.0,247,245,,,,,shr veyiyn,,Zylbercweig Lexicon,"{""given-name"": ""shr"", ""surname"": ""beyiyn""}",0,
542,1.0,248,246,,,,,kheykei veyiyn,,Zylbercweig Lexicon,"{""given-name"": ""kheykei"", ""surname"": ""veyiyn""}",0,
543,1.0,249,247,,,,,yekb vyider,,Zylbercweig Lexicon,"{""given-name"": ""yekb"", ""surname"": ""vyider""}",0,
544,1.0,250,248,,,,,yshi vymko,,Zylbercweig Lexicon,"{""given-name"": ""yshi"", ""surname"": ""vymko""}",0,
545,1.0,251,249,,,,,shimh vynder,,Zylbercweig Lexicon,"{""given-name"": ""shimh"", ""surname"": ""vynder""}",0,
546,1.0,252,250,,,,,vyegyn,,Zylbercweig Lexicon,"{""primary-name"": ""vyegyn""}",0,
547,1.0,253,251,,,,,giyk (degenshteyn) vyeivsky,,Zylbercweig Lexicon,"{""primary-name"": ""giyk"", ""alternative-name"": ""degenshteyn"", ""surname"": ""vyeivsky""}",0,
548,1.0,254,252,,,,,mrys vyeivsky,,Zylbercweig Lexicon,"{""primary-name"": ""mrys vyeivsky"", ""surname"": ""vyeivsky""}",0,
549,1.0,255,253,,,,,i s vyeiy,,Zylbercweig Lexicon,"{""surname"": ""vyeiy"", ""acronym"": ""i s""}",0,
550,1.0,256,254,,,,,tsby vykeis-shpytser,,Zylbercweig Lexicon,"{""primary-name"": ""vykeis-shpytser"", ""given-name"": ""tsby"", ""surname"": ""shpytser""}",0,
551,1.0,257,255,,,,,ei vyr,,Zylbercweig Lexicon,"{""primary-name"": ""ei vyr"", ""given-name"": ""ei"", ""surname"": ""byr""}",0,
552,1.0,258,256,,,,,dud vyrnvoym,,Zylbercweig Lexicon,"{""given-name"": ""dud"", ""surname"": ""byrnvoym""}",0,
553,1.0,259,257,,,,,yusf vyrnvoym,,Zylbercweig Lexicon,"{""given-name"": ""yusf"", ""surname"": ""byrnvoym""}",0,
554,1.0,260,258,,,,,iuys (yekb ieyv) vyrnvoym,,Zylbercweig Lexicon,"{""primary-name"": ""byrnvoym"", ""given-name"": ""yekb ieyv"", ""alternative-name"": ""iuys""}",0,
555,1.0,261,259,,,,,m vyrnvoym,,Zylbercweig Lexicon,"{""surname"": ""byrnboyym"", ""acronym"": ""m""}",0,
556,1.0,262,260,,,,,myny (myndi pyipei) vyrnvoym,,Zylbercweig Lexicon,"{""given-name"": ""myny"", ""alternative-name"": ""myndi"", ""surname"": ""byrnvoym""}",0,
557,1.0,263,261,,,,,(nkhum) nsn vyrnvoym,,Zylbercweig Lexicon,"{""given-name"": ""nsn"", ""alternative-name"": ""nkhum"", ""surname"": ""byrnvoym""}",0,
558,1.0,264,262,,,,,roz vyrnvoym,,Zylbercweig Lexicon,"{""given-name"": ""roz"", ""surname"": ""byrnvoym""}",0,
559,1.0,265,263,,,,,yekb vyrnverg,,Zylbercweig Lexicon,"{""given-name"": ""yekb"", ""surname"": ""byrnverg""}",0,
560,1.0,266,264,,,,,keydy (keyie meyerovytsh) viakhman,,Zylbercweig Lexicon,"{""given-name"": ""keydy"", ""alternative-name"": ""keyie"", ""surname"": ""viakhman""}",0,
561,1.0,267,265,,,,,brhm viank,,Zylbercweig Lexicon,"{""given-name"": ""brhm"", ""surname"": ""viank""}",0,
562,1.0,268,266,,,,,vnymyn viank,,Zylbercweig Lexicon,"{""given-name"": ""vnymyn"", ""surname"": ""viank""}",0,
563,1.0,269,267,,,,,ykhyi viank,,Zylbercweig Lexicon,"{""given-name"": ""ykhyi"", ""surname"": ""biank""}",0,
5,0.6148524,270,268,,,,,ieon viank,,Zylbercweig Lexicon,"{""given-name"": ""ieon"", ""surname"": ""viank""}",0,
564,1.0,271,269,,,,,myidred viak,,Zylbercweig Lexicon,"{""primary-name"": ""myidred viak"", ""given-name"": ""myidred"", ""surname"": ""viak""}",0,
565,1.0,272,270,,,,,hyrsh vioshteyn,,Zylbercweig Lexicon,"{""given-name"": ""hyrsh"", ""surname"": ""bishteyn""}",0,
566,1.0,273,271,,,,,myra vioyarv,,Zylbercweig Lexicon,"{""given-name"": ""myra"", ""surname"": ""bioyarv""}",0,
567,1.0,274,272,,,,,brhm vium,,Zylbercweig Lexicon,"{""given-name"": ""brhm"", ""surname"": ""vium""}",0,
568,1.0,275,273,,,,,henry (heynrykh) vium,,Zylbercweig Lexicon,"{""given-name"": ""henry"", ""alternative-name"": ""heynrykh"", ""surname"": ""bium""}",0,
569,1.0,276,274,,,,,khnh (khnh-viume tsentsyper) vium,,Zylbercweig Lexicon,"{""given-name"": ""khnh"", ""alternative-name"": ""khnh-viume"", ""surname"": ""vium""}",0,
570,1.0,277,275,,,,,smuei (shmui) vium,,Zylbercweig Lexicon,"{""given-name"": ""shmui"", ""alternative-name"": ""smui"", ""surname"": ""vium""}",0,
571,1.0,278,276,,,,,sem (aieksander) vium,,Zylbercweig Lexicon,"{""given-name"": ""sem"", ""alternative-name"": ""aieksander"", ""surname"": ""vium""}",0,
572,1.0,279,277,,,,,dud viumentai,,Zylbercweig Lexicon,"{""given-name"": ""dud"", ""surname"": ""biumentai""}",0,
573,1.0,280,278,,,,,neytn viumentai,,Zylbercweig Lexicon,"{""given-name"": ""neytn"", ""surname"": ""biument""}",0,
574,1.0,281,279,,,,,ryda viumentai,,Zylbercweig Lexicon,"{""given-name"": ""ryda"", ""surname"": ""biumentai""}",0,
575,1.0,282,280,,,,,dyana viumeneid-turkov,,Zylbercweig Lexicon,"{""given-name"": ""dyana"", ""surname"": ""biumeneid""}",0,
576,1.0,283,281,,,,,iupus (zb) viumeneid,,Zylbercweig Lexicon,"{""primary-name"": ""iupus"", ""alternative-name"": ""zb"", ""surname"": ""biumeneid""}",0,
577,1.0,284,282,,,,,dyana viumeneid-turkov,,Zylbercweig Lexicon,"{""given-name"": ""dyana"", ""surname"": ""viumeneid"", ""nisba"": ""turkov""}",0,
578,1.0,285,283,,,,,mnkhm (mytye) viyakhar,,Zylbercweig Lexicon,"{""given-name"": ""mnkhm"", ""alternative-name"": ""mytye"", ""surname"": ""biykhr""}",0,
579,1.0,286,284,,,,,heien (yunh) viey,,Zylbercweig Lexicon,"{""primary-name"": ""heien"", ""given-name"": ""yunh"", ""alternative-name"": ""yunh"", ""surname"": ""biey""}",0,
580,1.0,287,285,,,,,vety (veyie kats) vieykhman,,Zylbercweig Lexicon,"{""primary-name"": ""vety"", ""alternative-name"": ""veyie kats"", ""surname"": ""vieykhman""}",0,
581,1.0,288,286,,,,,yekb vieykhman,,Zylbercweig Lexicon,"{""given-name"": ""yekb"", ""surname"": ""vieykhman""}",0,
582,1.0,289,287,,,,,ykhzki vieykher,,Zylbercweig Lexicon,"{""given-name"": ""ykhzki"", ""surname"": ""vieykher""}",0,
583,1.0,290,288,,,,,yekb vieyer,,Zylbercweig Lexicon,"{""given-name"": ""yekb"", ""surname"": ""vieyer""}",0,
584,1.0,291,289,,,,,mshh vieyshtyt,,Zylbercweig Lexicon,"{""given-name"": ""mshh"", ""surname"": ""bieyshtyt""}",0,
585,1.0,292,290,,,,,ytskhk viyeid,,Zylbercweig Lexicon,"{""given-name"": ""ytskhk"", ""surname"": ""biyeid""}",0,
586,1.0,293,291,,,,,vn-iy (matyas grynverg),,Zylbercweig Lexicon,"{""given-name"": ""matyas"", ""surname"": ""grynverg"", ""patronymic"": ""bn-iy""}",0,
587,1.0,294,292,,,,,r (kheym-zb reykyn) vn-ary,,Zylbercweig Lexicon,"{""given-name"": ""kheym-zb"", ""surname"": ""reykyn"", ""patronymic"": ""bn-ry"", ""acronym"": ""r""}",0,
588,1.0,296,293,,,,,yekb (shtshyryn) vn-emy,,Zylbercweig Lexicon,"{""given-name"": ""yekb"", ""alternative-name"": ""shtshyryn"", ""patronymic"": ""bn-emy""}",0,
589,1.0,297,294,,,,,vendedykt dr vn-tsyun,,Zylbercweig Lexicon,"{""given-name"": ""vendedykt"", ""patronymic"": ""bn-tsyun"", ""salutation"": ""dr""}",0,
6,0.6819258,298,295,,,,,ysr vezman,,Zylbercweig Lexicon,"{""given-name"": ""ysr"", ""surname"": ""vezman""}",0,
590,1.0,299,296,,,,,vei veyker,,Zylbercweig Lexicon,"{""primary-name"": ""vei veyker""}",0,
591,1.0,300,297,,,,,vyeiotserkovtky),,Zylbercweig Lexicon,"{""primary-name"": ""vyeiotserkovtky"", ""given-name"": ""vyei"", ""surname"": ""utserkovtky""}",0,
592,1.0,301,298,,,,,anna (khnh) veigivska,,Zylbercweig Lexicon,"{""given-name"": ""anna"", ""alternative-name"": ""khnh"", ""surname"": ""veigivska""}",0,
593,1.0,302,299,,,,,mshh-iyezr (veyiynson) veiynson,,Zylbercweig Lexicon,"{""given-name"": ""mshh-iyezr"", ""alternative-name"": ""veyiynson"", ""surname"": ""veiynson""}",0,
594,1.0,303,300,,,,,yudi (spyvak) veizer,,Zylbercweig Lexicon,"{""given-name"": ""yudi"", ""alternative-name"": ""spyvak"", ""surname"": ""veizer""}",0,
595,1.0,304,301,,,,,nkhum veiezvsky,,Zylbercweig Lexicon,"{""given-name"": ""nkhum"", ""surname"": ""veiezvsky""}",0,
596,1.0,305,302,,,,,vei (ruvyniykht) veieryn,,Zylbercweig Lexicon,"{""primary-name"": ""vei"", ""alternative-name"": ""ruvyniykht"", ""surname"": ""veieryn""}",0,
597,1.0,306,303,,,,,yasha (yekb veier) veitser,,Zylbercweig Lexicon,"{""primary-name"": ""veitser"", ""given-name"": ""yekb"", ""alternative-name"": ""yash"", ""surname"": ""veier""}",0,
196,0.50755286,307,304,,,,,myshe (yteison) vesaravov,,Zylbercweig Lexicon,"{""given-name"": ""myshe"", ""alternative-name"": ""yteison"", ""surname"": ""vesaravov""}",0,
598,1.0,308,305,,,,,maks vekier,,Zylbercweig Lexicon,"{""given-name"": ""maks"", ""surname"": ""vekier""}",0,
599,1.0,309,306,,,,,roz (zyivert) veker,,Zylbercweig Lexicon,"{""given-name"": ""roz"", ""alternative-name"": ""zyivert"", ""surname"": ""veker""}",0,
247,0.6549793,310,307,,,,,verysh vekerman,,Zylbercweig Lexicon,"{""given-name"": ""berysh"", ""surname"": ""vekerman""}",0,
248,0.7407163,311,308,,,,,shmeun vekerman,,Zylbercweig Lexicon,"{""given-name"": ""shmeun"", ""surname"": ""vekerman""}",0,
600,1.0,312,309,,,,,(ssr gyti rozenkrants),,Zylbercweig Lexicon,"{""given-name"": ""ssr"", ""middle-name"": ""gyti"", ""surname"": ""rozenkrants""}",0,
601,1.0,313,310,,,,,rudoif (zyiberberg) verg,,Zylbercweig Lexicon,"{""primary-name"": ""rudoif"", ""alternative-name"": ""zyiberberg"", ""surname"": ""verg""}",0,
602,1.0,314,311,,,,,(yasha goidenverg),,Zylbercweig Lexicon,"{""given-name"": ""yasha"", ""surname"": ""goidenverg""}",0,
603,1.0,315,312,,,,,ytsyk-mendi vergman,,Zylbercweig Lexicon,"{""given-name"": ""ytsyk"", ""middle-name"": ""mendi"", ""surname"": ""vergman""}",0,
604,1.0,316,313,,,,,yui vergmn,,Zylbercweig Lexicon,"{""given-name"": ""yui"", ""surname"": ""bergmn""}",0,
7,0.55523556,317,314,,,,,shmkhh vergman,,Zylbercweig Lexicon,"{""given-name"": ""shmkhh"", ""surname"": ""bergman""}",0,
605,1.0,318,315,,,,,dud vergeison,,Zylbercweig Lexicon,"{""given-name"": ""dud"", ""surname"": ""shergeison""}",0,
606,1.0,319,316,,,,,gustav (grshun ienverger) verger,,Zylbercweig Lexicon,"{""given-name"": ""gustav"", ""alternative-name"": ""grshun"", ""surname"": ""berger""}",0,
607,1.0,320,317,,,,,ieon verger,,Zylbercweig Lexicon,"{""given-name"": ""ieon"", ""surname"": ""verger""}",0,
608,1.0,321,318,,,,,yekb (grynberg) vergryn,,Zylbercweig Lexicon,"{""primary-name"": ""yekb"", ""alternative-name"": ""grynberg"", ""surname"": ""bergryn""}",0,
609,1.0,322,319,,,,,(verdytshever),,Zylbercweig Lexicon,"{""nisba"": ""berdytshever""}",0,
610,1.0,323,320,,,,,mykhh yusf verdytshevsky,,Zylbercweig Lexicon,"{""given-name"": ""mykhh"", ""middle-name"": ""yusf"", ""surname"": ""berdytshevsky""}",0,
611,1.0,324,321,,,,,yhushe (vyrtun) vertanov,,Zylbercweig Lexicon,"{""primary-name"": ""yhushe"", ""alternative-name"": ""vyrtun"", ""surname"": ""vertonu""}",0,
612,1.0,325,322,,,,,henryk verievy,,Zylbercweig Lexicon,"{""given-name"": ""henryk"", ""surname"": ""berievy""}",0,
8,0.89029753,326,323,,,,,henry (henekh veyiy) verman,,Zylbercweig Lexicon,"{""given-name"": ""henry"", ""alternative-name"": ""henekh veyiy"", ""surname"": ""verman""}",0,
613,1.0,327,324,,,,,hermn vermn,,Zylbercweig Lexicon,"{""primary-name"": ""hermn vermn"", ""surname"": ""bermn""}",0,
614,1.0,328,325,,,,,myna vern,,Zylbercweig Lexicon,"{""given-name"": ""myna"", ""surname"": ""vern""}",0,
197,0.72159666,329,326,,,,,veri (top) vernard,,Zylbercweig Lexicon,"{""given-name"": ""veri"", ""alternative-name"": ""top"", ""surname"": ""vernard""}",0,
198,0.5305892,330,327,,,,,heien (impei -- topf) vernardy,,Zylbercweig Lexicon,"{""primary-name"": ""heien"", ""alternative-name"": ""impei"", ""surname"": ""bernardy""}",0,
615,1.0,331,328,,,,,veri (vurshtyn) vernshteyn,,Zylbercweig Lexicon,"{""given-name"": ""beri"", ""alternative-name"": ""burshtyn"", ""surname"": ""bernshteyn""}",0,
